translation_x	translation_y	translation_z	rotMatrix_11	rotMatrix_21	rotMatrix_31	rotMatrix_12	rotMatrix_22	rotMatrix_32	rotMatrix_13	rotMatrix_23	rotMatrix_33
29.6404099751	-86.28321993	617.6109898814	0.9923976453	-0.0605564240	0.1071362711	0.1046202416	0.8735659172	-0.475328345	-0.0648063967	0.4829239155	0.8732600609
28.0995752112	-85.9718490183	617.2745169004	0.9933013267	-0.0661931308	0.0947216205	0.1034004784	0.8750906303	-0.4727842069	-0.0515949535	0.4794107703	0.8760732283
27.5794268877	-85.831423605	617.0677051213	0.9937039845	-0.0748919311	0.0833058838	0.1054538065	0.8762784847	-0.4701226083	-0.0377907472	0.4759484513	0.8786588649
26.3109542969	-85.8572004212	616.7321639227	0.9940692095	-0.0846657442	0.0682352301	0.1068598372	0.876787021	-0.4688553991	-0.0201317667	0.4733666636	0.8806342628
24.2210478248	-85.3148691557	616.3879105963	0.9946579805	-0.0912083732	0.0483326888	0.1032230173	0.8785805107	-0.4663060595	6.68516921187717e-05	0.4688038664	0.8833019617
22.670299469	-85.1143276787	616.1322052513	0.9946306624	-0.0988949965	0.0305117083	0.1017075294	0.8794565226	-0.4649859614	0.0191510517	0.4655920403	0.8847929065
21.4090376279	-84.9093197904	615.942832911	0.9944839233	-0.1039451444	0.0140621349	0.0985790046	0.8803851998	-0.4639010067	0.0358401560	0.4627280844	0.8857757899
19.9912134211	-84.8843215997	615.7170881005	0.993895092	-0.1102992647	-0.00268022850	0.0964064607	0.8800096546	-0.4650687278	0.0536553536	0.4619706655	0.8852709386
19.1578633545	-85.2569354955	615.7321805373	0.9931839529	-0.1154758201	-0.0158450120	0.0946864483	0.8786043366	-0.468069254	0.0679721854	0.4633788512	0.8835496654
17.2930271611	-84.5990497253	615.4704180996	0.9924101895	-0.1177705112	-0.0353637447	0.0877565486	0.8797842851	-0.4672026115	0.0861351668	0.4605536565	0.8834419252
16.0807209669	-83.8622658596	615.4494117014	0.991552702	-0.1196237568	-0.0501459794	0.0827602234	0.8811469535	-0.4655435552	0.0998760482	0.4574608781	0.8836037406
15.3036382122	-83.7216375461	615.7358443011	0.9899384983	-0.1253857339	-0.0655532092	0.0807810142	0.8812506512	-0.4656946504	0.116160290	0.4557143528	0.8825125601
13.5455442274	-83.8551536988	615.6260707213	0.9884003583	-0.1271685248	-0.0830423534	0.0739630090	0.880558980	-0.4681298248	0.1326550574	0.4565570151	0.8797507255
11.6681015288	-85.1110336798	615.9659689826	0.9860971747	-0.131337036	-0.1018065192	0.0678652039	0.877518751	-0.474715955	0.1516849116	0.4612066674	0.8742320449
10.383337259	-84.4160939421	615.7932563293	0.9836991602	-0.1346521954	-0.1191652482	0.0628794355	0.8784939983	-0.4735970956	0.1684568614	0.4583849258	0.8726404443
8.8131627767	-84.8032861563	616.1766681887	0.9813068029	-0.1356342287	-0.136539764	0.0549855459	0.8774686184	-0.4764719376	0.1844352604	0.4600571305	0.8685239359
8.0068548994	-84.333751301	616.2768396152	0.9784147009	-0.139762360	-0.1522340817	0.0516738318	0.8786871678	-0.4745934285	0.2000964153	0.4564818114	0.8669427055
7.0831494933	-84.1171720149	616.334697756	0.9758785616	-0.1441290836	-0.1639670232	0.0506606048	0.8800911142	-0.4720942702	0.2123484423	0.4524004749	0.8661636009
5.8216706303	-83.7517239908	616.2429467512	0.9731815937	-0.148352070	-0.1757991787	0.0498180746	0.8820351124	-0.4685424106	0.224570301	0.4472196892	0.8657707559
4.6063176079	-83.7494235583	616.5218469492	0.970039946	-0.1537828198	-0.1880790223	0.0491445810	0.8823632832	-0.4679955588	0.2379237019	0.444731338	0.8634852241
3.8071561571	-83.5315880784	616.4565378281	0.9670632355	-0.157724433	-0.1997857275	0.0477756338	0.8834070314	-0.4661647572	0.2500176869	0.4412656509	0.8618459204
2.6550527669	-83.1319611372	616.2461391291	0.9641508379	-0.1609541466	-0.210960952	0.0464123988	0.8850649019	-0.4631477972	0.2612597015	0.4367535894	0.8608062247
1.5558449913	-82.7043890792	616.2141799238	0.9606618608	-0.1642780416	-0.2239239702	0.0442475264	0.8865261903	-0.4605577526	0.2741739941	0.4325322892	0.8589207796
0.7155631396	-82.4203414617	616.2016272626	0.9575264443	-0.1665182513	-0.2353977756	0.0418587605	0.8880153678	-0.4579043481	0.2852862861	0.428602651	0.8572683076
-0.1463258403	-82.3382332839	616.1598401935	0.9541060183	-0.1690447475	-0.2471921607	0.0388857666	0.8883886766	-0.4574422953	0.2969309303	0.4268361968	0.8541904035
-1.4268170985	-81.9279352986	616.4438154148	0.9490989427	-0.1740288829	-0.262539683	0.0367981849	0.8890631731	-0.4563032967	0.3128243055	0.4234155054	0.8502129763
-2.5075090384	-81.5634374058	616.2479158882	0.9449480908	-0.1769854385	-0.2752235746	0.0344189251	0.8901957937	-0.4542760838	0.3254031207	0.4197945166	0.8472804352
-3.3954934545	-81.0935059847	616.1434753878	0.9402457487	-0.1806904874	-0.288597298	0.0323839233	0.891192358	-0.452468182	0.3389524026	0.4160853978	0.8437912841
-4.725205054	-80.6055628523	616.2673900116	0.9348902682	-0.184726392	-0.3030809374	0.0303888709	0.8924173345	-0.4501863545	0.3536359944	0.4116647937	0.8399258720
-5.5989195725	-80.2774710983	616.3599024455	0.9299092575	-0.1876625904	-0.3163059776	0.0277946572	0.8934256555	-0.4483503749	0.3667344636	0.4081335391	0.8360207927
-7.1257874267	-80.0539972543	616.5138542298	0.9247535466	-0.1916980628	-0.3287593189	0.0270885677	0.8948336509	-0.4455771361	0.3796011709	0.4031432744	0.8326934469
-8.3021740949	-79.3256086145	616.5675587268	0.9193740661	-0.194936563	-0.3416917818	0.0259623263	0.8967618716	-0.4417512234	0.392529626	0.3972633434	0.8295206614
-9.3114042098	-79.3071853898	616.7773479011	0.914108198	-0.1997329817	-0.352859064	0.0254643124	0.8968171037	-0.4416678569	0.4046656941	0.3947475037	0.8248737851
-10.2655931631	-78.8118832786	617.0096786292	0.9084622873	-0.2024378032	-0.3656722003	0.0231951047	0.8979505597	-0.4394846936	0.4173238724	0.3907733978	0.8204498047
-11.527427355	-78.4882732954	617.2451652946	0.9028314672	-0.2068677365	-0.3769684761	0.0231103713	0.8987484551	-0.4378552849	0.429377959	0.386597148	0.8161993023
-12.5563762236	-78.2376182965	617.6865959434	0.8969077317	-0.2117459504	-0.3882328558	0.0229430046	0.8990102929	-0.4373262259	0.4416273841	0.383333581	0.8111874914
-13.8751694868	-78.6908617226	618.1692742684	0.8906359228	-0.2162839421	-0.399989110	0.0205023379	0.8978443647	-0.4398353409	0.4542572962	0.3835325221	0.8040867686
-14.4716424128	-78.0816385458	618.3531881823	0.8851896692	-0.2185706777	-0.4106900397	0.0185233445	0.8986248697	-0.4383265765	0.4648616253	0.3803949614	0.7995020802
-15.9668717439	-77.8372779069	618.9618849241	0.8780610331	-0.2244228875	-0.4226636758	0.0190151333	0.8988815491	-0.4377789768	0.4781721984	0.3763594698	0.7935403383
-16.5136347797	-77.9871826173	619.1675314473	0.8731335542	-0.2265954954	-0.4316178503	0.0162739668	0.8984565446	-0.4387607582	0.4872110955	0.376072568	0.7881601811
-17.6606768474	-77.5875527872	619.6013849561	0.8675506092	-0.2302074506	-0.4408677669	0.0161439124	0.8989956591	-0.4376600753	0.4970908063	0.3725743039	0.7836408314
-18.1682089425	-77.4173090065	620.0772103209	0.8622801448	-0.2343562598	-0.4489438236	0.0164300120	0.8989627299	-0.4377168416	0.5061654512	0.370058504	0.7790081681
-19.155991931	-77.4744907516	620.6719595124	0.8562447789	-0.2371592459	-0.4589134529	0.0126666377	0.8977552608	-0.4403124768	0.5164161402	0.3712022534	0.7717022955
-19.9141476739	-77.4144911163	621.0790652558	0.8509812574	-0.2400241206	-0.4671383646	0.0104815845	0.8970416293	-0.4418215923	0.525090412	0.3710860291	0.7658813424
-20.8278444461	-77.9659890729	621.6213846776	0.8449139332	-0.2447660076	-0.4756165335	0.00752208760	0.8945125628	-0.4469796397	0.5348503762	0.3740813194	0.7576273612
-21.8189118464	-77.7830073316	622.4397185416	0.8381232087	-0.2470238093	-0.4863395768	0.00352014670	0.894014113	-0.4480249146	0.5454672671	0.3737882946	0.7501634785
-22.7193251107	-77.6696028828	623.1734438569	0.8309446315	-0.2492202966	-0.4974158474	-0.0007236046	0.8935735296	-0.4489162242	0.5563566795	0.3733845897	0.7423297823
-23.4249584177	-78.0238299606	623.7367392204	0.8247295047	-0.2506258136	-0.5069637203	-0.005511359	0.8928334231	-0.4503534551	0.5655043493	0.3742133365	0.7349649108
-24.2106205163	-77.9243769927	624.3566583273	0.8178407832	-0.2531266965	-0.5167827401	-0.00872144570	0.8925011863	-0.4509607946	0.575379419	0.3733209737	0.7277162954
-24.676573143	-77.7900344763	624.8125970142	0.8124445494	-0.2550167816	-0.5243099498	-0.0106936526	0.8926018045	-0.4507190757	0.5829409345	0.3717909653	0.7224624306
-25.4399841949	-77.6367302577	625.3179803936	0.8071902844	-0.2582307311	-0.5308168227	-0.0108614355	0.8925882521	-0.450742072	0.5901963082	0.3695993818	0.7176839871
-26.0257862028	-76.7774294762	625.8834748726	0.8022008851	-0.2591971715	-0.5378576133	-0.0112586789	0.894124606	-0.4476767682	0.5969482722	0.3651820694	0.7143493725
-26.4216365772	-76.6336187171	626.2767552737	0.7980251915	-0.261561839	-0.5428990197	-0.0119799105	0.893830254	-0.4482452742	0.6025034384	0.3642153735	0.7101654661
-26.5364698887	-76.5232046774	626.563135143	0.7951954714	-0.2635690758	-0.5460734094	-0.0118510937	0.8936577349	-0.4485927663	0.6062379007	0.3631902762	0.7075090513
-27.1427591952	-76.604447204	626.5890931047	0.7937133484	-0.2649932103	-0.5475412425	-0.0114518130	0.893455320	-0.4490062679	0.6081872356	0.3626519503	0.7061129183
-27.6685528291	-76.5993645879	626.8611266223	0.7912489676	-0.266458258	-0.5503878652	-0.0116060818	0.8933622949	-0.4491871537	0.6113853981	0.3618067214	0.7037794708
-27.9528883984	-76.2191303267	626.9375171101	0.7892276709	-0.2681558413	-0.5524631904	-0.00936504890	0.8942651851	-0.4474395631	0.614032127	0.3583051843	0.7032676305
-28.0321031388	-75.7413585229	626.8727138019	0.7870804698	-0.267818959	-0.5556772813	-0.00937477140	0.8955325393	-0.4448973331	0.6167790211	0.3553791768	0.7023454632
-28.4159104866	-75.5960494048	626.7867380324	0.7849099973	-0.269155801	-0.5580918766	-0.00793867010	0.8962786021	-0.4434201029	0.6195549199	0.3524763136	0.7013610772
-28.6252851728	-76.1705868985	626.6991415273	0.7820001225	-0.2698079857	-0.561855772	-0.0109651907	0.8953546225	-0.4452190342	0.6231838043	0.3543217456	0.6972090346
-29.4865048998	-75.8928199301	626.9074772925	0.7772699563	-0.2697129649	-0.5684238188	-0.0128944738	0.8964365355	-0.442984348	0.6290345155	0.351648421	0.6932952834
-29.8760431474	-75.8695075841	627.0336141097	0.771396148	-0.2706449259	-0.5759340102	-0.0160008068	0.8965148483	-0.4427245783	0.6361545598	0.3507315923	0.6872375398
-30.5296466472	-75.8576064199	627.2808818358	0.764501878	-0.2727355809	-0.5840834453	-0.0179068934	0.896751049	-0.4421730399	0.6443737544	0.3485008921	0.6806840913
-31.5593653793	-75.2522072066	627.5714990754	0.7569400836	-0.2738173366	-0.5933505852	-0.0194231489	0.8981527165	-0.4392543282	0.6531948972	0.3440142079	0.6745293399
-32.1601780131	-75.0799188562	627.8531638669	0.7478244816	-0.2781308549	-0.602824207	-0.0199668970	0.8981812495	-0.4391715147	0.6635925556	0.3404603129	0.6661283699
-33.45139224	-74.753832701	628.2324398523	0.7377520474	-0.2823027755	-0.613208298	-0.0197935012	0.8989264999	-0.4376519061	0.6747795521	0.3350167519	0.6575969649
-34.4713762419	-74.5333485414	628.775477549	0.7263049613	-0.2864008929	-0.6248620849	-0.0212122370	0.8992898864	-0.4368381551	0.6870430047	0.3305330473	0.6470833629
-35.5605710134	-74.173806635	629.52870437	0.7145629152	-0.2904260159	-0.6364379724	-0.0232061598	0.8994125603	-0.4364843823	0.6991867166	0.3266645106	0.6359472564
-36.49349884	-74.2873533438	629.929905434	0.7053940869	-0.2929288722	-0.6454558558	-0.0265206114	0.8990660908	-0.4370089752	0.7083200196	0.3253813282	0.6264272820
-37.0147697453	-74.1542014786	630.2416760891	0.6984631558	-0.2942510053	-0.652357067	-0.0289056548	0.8992164802	-0.4365482035	0.7150649648	0.3237690785	0.6195642037
-37.4775841154	-73.8534036382	630.2711639641	0.6944334692	-0.2948489064	-0.6563752194	-0.0284518746	0.9002267552	-0.4344909974	0.7189957164	0.320399679	0.6167587003
-38.0977351862	-73.3902176092	630.4332239779	0.6903988705	-0.2961304858	-0.6600469612	-0.0275649741	0.9009506206	-0.4330453929	0.7229076547	0.3171675868	0.6138526287
-38.4275375802	-72.9841507337	630.4186642095	0.6885522097	-0.2966204518	-0.6617495461	-0.0259800673	0.9018471463	-0.4312734693	0.7247214664	0.3141464475	0.6132626574
-38.5412703755	-73.2162925518	630.2086582744	0.6879772415	-0.2982268757	-0.6616257262	-0.0252767636	0.9012660589	-0.4325282863	0.7252923548	0.3142929049	0.6125124219
-38.7267436467	-73.3652661619	629.9524408701	0.6884751876	-0.2993242058	-0.6606129622	-0.0239220857	0.9009936966	-0.433172144	0.7248670259	0.3140314199	0.6131513809
-39.0221080036	-73.3119054555	629.7346419392	0.6889069022	-0.3010155804	-0.6593907747	-0.0211606352	0.9009539649	-0.4333984955	0.7245404228	0.3125241137	0.6143037640
-39.2291144658	-73.2760068328	629.5091389955	0.6896000087	-0.3004764763	-0.6589103107	-0.0211318870	0.9011238328	-0.4330463581	0.7238800383	0.3125532719	0.6150652542
-39.3328430702	-73.3473739289	629.31062499	0.6901283611	-0.2997751237	-0.6586782913	-0.0215287489	0.9012634601	-0.432736368	0.7233662646	0.3128239267	0.6155337326
-39.5012656312	-73.2870753763	629.1411291149	0.6907798024	-0.2990519365	-0.6583256578	-0.0216684050	0.9014932318	-0.4322505491	0.7227414793	0.3128544524	0.6162534190
-39.4266954238	-73.7375000548	628.8785626738	0.6917324892	-0.298084296	-0.6577624361	-0.0239956665	0.9008441873	-0.4334790186	0.7217547427	0.3156346513	0.6159905189
-39.9526406203	-73.8464248895	628.9105299295	0.6913739513	-0.2979273697	-0.6582099705	-0.0244555418	0.9008497585	-0.433441499	0.7220823891	0.3157674039	0.6155380049
-40.1075198829	-73.6875601973	628.9764708207	0.6910908672	-0.2977912108	-0.6585656499	-0.0248023045	0.9008685783	-0.4333826222	0.7223386446	0.3158413111	0.6151959873
-40.2310928331	-73.4106036092	629.0466331856	0.6915479783	-0.2978182711	-0.6580769829	-0.0234830711	0.9012961528	-0.4325664436	0.7219484498	0.3145943263	0.6162958017
-40.1862974413	-73.6907000787	628.7869160999	0.6944687356	-0.2988803838	-0.6545105826	-0.0221774690	0.9003211858	-0.4346608596	0.7191813331	0.3163733063	0.6186165974
-40.4499764962	-73.6025296867	628.7600857203	0.6962448626	-0.2982026498	-0.6529276148	-0.0221333861	0.9002698724	-0.4347690626	0.717460355	0.3171577217	0.6202079158
-39.9891019868	-73.7065018219	628.8766696304	0.6997393745	-0.298953350	-0.6488350508	-0.0207396111	0.8993468165	-0.4367436528	0.714093724	0.3190638952	0.6231080563
-39.792744137	-73.6881986512	628.8378151049	0.7026085981	-0.299386402	-0.6455290002	-0.0191549423	0.8988962281	-0.4377425772	0.7113177668	0.3199270952	0.6258374171
-39.9761312175	-73.8144742893	629.0342439513	0.702909612	-0.3010321109	-0.6444349804	-0.0185306234	0.8979659225	-0.4396744833	0.7110368054	0.3209937515	0.6256104493
-40.0658194108	-73.6389467665	629.5082235534	0.7002225467	-0.3016288117	-0.6470798207	-0.0196824073	0.8978657913	-0.439829180	0.7136559862	0.3207140652	0.6227691819
-40.9485214354	-73.530181582	629.8919765083	0.6961733582	-0.3021786328	-0.6511762335	-0.0208274021	0.8982066041	-0.4390799299	0.7175713581	0.3192378452	0.6190139517
-40.9010834447	-73.617090599	630.1310625246	0.6935996303	-0.3043576733	-0.6529088777	-0.0206110696	0.8976042431	-0.440320315	0.7200686342	0.3188625445	0.6163049823
-41.7211951973	-73.3444362599	630.5052254985	0.6902671848	-0.3061795651	-0.6555781727	-0.0198530305	0.8976988265	-0.4401619048	0.723280351	0.3168451114	0.6135733189
-41.9509639979	-72.9883706316	630.9277526181	0.6874854999	-0.3067225842	-0.6582402119	-0.0197641483	0.8981853552	-0.4391723475	0.7259257976	0.3149345586	0.6114271898
-41.7865000309	-73.2806429574	631.042480205	0.6871101048	-0.3082963895	-0.657899461	-0.0198899379	0.8971876258	-0.441201507	0.7262800829	0.316239569	0.6103346827
-42.448017977	-73.2160587052	631.4770663744	0.684257665	-0.310243285	-0.659950250	-0.0199095785	0.8967036448	-0.4421831848	0.7289641697	0.3157073269	0.6073993365
-42.5457788797	-72.7835971199	632.0479305511	0.6794655619	-0.3118403562	-0.6641373516	-0.0200321240	0.8969612676	-0.4416550232	0.7334313378	0.3133936435	0.6032074051
-43.4675378135	-72.4790298053	632.8596630677	0.6724678416	-0.3128731105	-0.6707398694	-0.0226355994	0.8971372488	-0.4411713822	0.7397763948	0.3118568688	0.5962137034
-44.4297635494	-72.4330852862	633.6797990059	0.6635471708	-0.316012677	-0.6781150295	-0.0248903855	0.8965822405	-0.4421770423	0.7477194647	0.310284547	0.5870587928
-45.2062031704	-71.8347744381	634.5256013512	0.6539054331	-0.3177973088	-0.6865949257	-0.0271082649	0.8970782947	-0.441039372	0.7560905249	0.3070102805	0.5779894679
-46.3707172293	-71.6083914832	635.4336468854	0.6426536408	-0.3212135608	-0.695572460	-0.0299664081	0.8966368457	-0.4417516116	0.7655724992	0.3047367196	0.5666014100
-46.9164575111	-71.056757625	636.0967928178	0.6334276837	-0.3236916302	-0.702842720	-0.0302901261	0.897233771	-0.4405154776	0.7732054065	0.3003245382	0.5585278859
-47.8402211908	-70.7001317509	636.7874125362	0.6229328027	-0.3258915404	-0.7111585801	-0.0328154506	0.8974057585	-0.439983996	0.7815848758	0.2974179073	0.5483290975
-48.5259150115	-70.2204640137	637.324555107	0.6128804272	-0.3277381709	-0.7190043577	-0.0339364873	0.8981711729	-0.4383343195	0.7894478667	0.2930466238	0.5393493382
-49.1688168799	-69.7887904755	637.6351061081	0.6042852848	-0.3307835115	-0.7248612695	-0.0324126317	0.8987915777	-0.4371764804	0.7961099633	0.287673480	0.5324050720
-49.9181146437	-69.5263553579	638.1027471581	0.5953046668	-0.3341790742	-0.7307098144	-0.0325389062	0.898635978	-0.4374865733	0.8028409972	0.284214573	0.5240883181
-50.959633512	-69.2750472238	638.4177624252	0.5885488869	-0.3367300841	-0.7349958241	-0.0316225457	0.8988479005	-0.4371181855	0.8078403056	0.2805083982	0.5183675357
-51.5662923342	-68.890268387	638.6866153472	0.5823228086	-0.338867271	-0.7389655174	-0.0307420749	0.8991542273	-0.436551008	0.8123768003	0.2769304054	0.5131806415
-52.040352203	-68.7036995757	638.8825627107	0.5778848643	-0.3403226772	-0.741771580	-0.0300492046	0.8994161899	-0.4360588969	0.8155621123	0.2742821402	0.5095324197
-52.3223557481	-68.3384357248	639.1862001342	0.5717169671	-0.3433990983	-0.7451270192	-0.0292041845	0.8991007004	-0.4367663811	0.8199294196	0.2714681149	0.5040023144
-52.9686483566	-68.1777766501	639.5890764507	0.5660499575	-0.3453175257	-0.7485592728	-0.0291380627	0.8990902062	-0.4367926582	0.8238544621	0.269057930	0.4988680939
-53.5538417361	-67.8483456424	640.0210836218	0.5595315778	-0.3488269803	-0.7518303392	-0.0288441897	0.8983729084	-0.4382855566	0.8283098337	0.2669201869	0.4926064801
-54.223342476	-67.5241768681	640.2734608231	0.5549665266	-0.3507072397	-0.7543346408	-0.0275616365	0.8985385151	-0.4380284642	0.831418484	0.2638816418	0.4889927974
-55.1802514156	-67.382823137	641.2068552083	0.547102776	-0.3533758484	-0.7588202757	-0.0301600311	0.8976111794	-0.4397552156	0.8365244316	0.2634769777	0.4804278398
-56.0429699941	-66.9066767937	642.0179471085	0.5393835004	-0.3574560142	-0.7624236497	-0.0285490641	0.8971435205	-0.4408157582	0.8415756726	0.2595350361	0.4736994093
-56.7080605664	-66.8152312815	642.5295787367	0.5338702483	-0.3617502835	-0.764275263	-0.0284150575	0.895677808	-0.4437947233	0.8450872635	0.2586460104	0.4678965061
-57.2607470185	-66.6720806202	643.0949480288	0.5286805788	-0.3630017735	-0.7672835359	-0.0292362390	0.8956184312	-0.4438612243	0.8483156916	0.2570935495	0.4628831977
-57.9123829683	-66.4354487194	643.6604078296	0.5237774468	-0.3642358834	-0.7700577402	-0.0300593336	0.8955118398	-0.444021541	0.8513243876	0.2557155225	0.4581002843
-58.5687585403	-66.3866994202	644.3292534061	0.5166243774	-0.3663166944	-0.773893870	-0.0322208138	0.8948993021	-0.4451035951	0.8556059486	0.2548864653	0.4505238503
-59.3247270744	-66.0477341289	644.9695670161	0.5081669599	-0.368189980	-0.7785868724	-0.0333311710	0.8949291052	-0.4449616074	0.8606104587	0.2520663401	0.4425010994
-60.0732516494	-65.3981999005	645.6435688578	0.4983245553	-0.3691662234	-0.7844660755	-0.0336702756	0.8958931191	-0.4429919269	0.8663354112	0.2471669418	0.4340155987
